emp_no,first_name,last_name,title,to_date,from_date,salary
222550,Sadok,Wroclawski,Assistant Engineer,1990-04-18,1985-04-18,40000
465865,Anneli,Braunschweig,Engineer,1993-04-18,1985-04-18,43843
39730,Shirish,Mattern,Engineer,1990-04-17,1985-04-17,40000
428809,Gererd,Leijenhorst,Staff,1992-04-17,1985-04-17,64195
420684,Stein,Percebois,Staff,1994-04-17,1985-04-17,48188
82835,Jaber,Dredge,Assistant Engineer,1990-04-17,1985-04-17,40000
202809,Mariangiola,Anido,Engineer,1994-04-17,1985-04-17,40000
243820,Chiranjit,Akaboshi,Senior Engineer,9999-01-01,1985-04-17,59961
451204,Rutger,Ranon,Staff,1990-04-17,1985-04-17,40000
294728,Sivanarayana,Erdmenger,Engineer,1991-04-17,1985-04-17,40000
233821,Lubomir,Salvesen,Engineer,1990-04-17,1985-04-17,78964
100358,Lucian,Falby,Assistant Engineer,1993-04-17,1985-04-17,40000
217173,Torsten,Krichel,Staff,1992-04-17,1985-04-17,96811
296408,Ottavia,Erni,Engineer,1991-04-17,1985-04-17,40000
251839,Nahum,Munoz,Technique Leader,9999-01-01,1985-04-17,58529
481358,Dipankar,Spell,Staff,1994-04-17,1985-04-17,40000
233194,Masaki,Taneja,Assistant Engineer,1994-04-17,1985-04-17,41489
427263,Weiyi,Pramanik,Staff,1994-04-17,1985-04-17,40598
461711,Evgueni,Dulay,Assistant Engineer,1990-04-17,1985-04-17,66920
405753,Kotesh,Nations,Engineer,1990-04-17,1985-04-17,42997
276293,Munehiko,Covnot,Staff,1990-04-16,1985-04-16,67927
86014,Maris,Zeilberger,Technique Leader,9999-01-01,1985-04-16,46302
220051,JoAnne,Matheson,Staff,1993-04-16,1985-04-16,105213
38552,Yolla,Quittner,Staff,1994-04-16,1985-04-16,80856
76006,Filipp,Vakili,Engineer,1991-04-16,1985-04-16,40000
261607,Billur,Gunderson,Engineer,1991-04-16,1985-04-16,59171
93433,Abdelkader,Tchuente,Staff,1991-04-16,1985-04-16,88427
211163,Ranga,Joslin,Staff,1990-04-16,1985-04-16,64665
252461,Sanjai,Ramsey,Staff,1993-04-16,1985-04-16,50671
469705,Denis,Kamber,Staff,1993-04-16,1985-04-16,57679
62459,Francoise,Shobatake,Engineer,1992-04-16,1985-04-16,61041
269270,Manohar,Melton,Staff,1991-04-16,1985-04-16,69219
208589,Sarita,Busillo,Engineer,1992-04-16,1985-04-16,60409
83988,Georg,Kruskal,Staff,1991-04-16,1985-04-16,40000
497821,Zhonghua,Trelles,Technique Leader,9999-01-01,1985-04-16,48227
215374,Hatim,Szilard,Engineer,1993-04-16,1985-04-16,40000
227501,Angus,Biron,Engineer,1991-04-15,1985-04-15,40000
298910,Toshimo,Schneeberger,Engineer,1992-04-15,1985-04-15,40351
449661,Bartek,Raney,Staff,1990-04-15,1985-04-15,45837
475611,Sailaja,Bruckman,Staff,1993-04-15,1985-04-15,42275
25084,Alenka,Jullig,Senior Engineer,9999-01-01,1985-04-15,61168
445132,Yinlin,Bisiani,Engineer,1993-04-15,1985-04-15,50635
69177,Shan,Marchegay,Technique Leader,9999-01-01,1985-04-15,47059
273981,Gunilla,Bratsberg,Senior Engineer,9999-01-01,1985-04-15,49977
248965,Mack,Spinelli,Staff,1991-04-15,1985-04-15,69156
460978,Tse,Coors,Technique Leader,9999-01-01,1985-04-15,40000
223413,Jingling,Gist,Assistant Engineer,1994-04-15,1985-04-15,50239
257340,Gina,Feldmann,Engineer,1992-04-15,1985-04-15,40000
245258,Arra,Erol,Staff,1992-04-15,1985-04-15,60118
443409,Elliott,Krybus,Assistant Engineer,1994-04-15,1985-04-15,40000
70004,Shih,VanScheik,Senior Staff,9999-01-01,1985-04-15,40000
102450,Elgin,Krupka,Engineer,1993-04-14,1985-04-14,66353
467665,Gio,Lamma,Staff,1994-04-14,1985-04-14,76942
425262,Thanasis,Rahier,Staff,1990-04-14,1985-04-14,79475
271801,IEEE,Bernardeschi,Engineer,1993-04-14,1985-04-14,43892
92373,Angus,Lupu,Engineer,1994-04-14,1985-04-14,40000
38851,Deborah,Stassinopoulos,Engineer,1992-04-14,1985-04-14,40000
101034,Elgin,Tyugu,Engineer,1991-04-14,1985-04-14,42628
268880,Mary,Strooper,Staff,1992-04-14,1985-04-14,40000
469314,Eberhardt,Krupka,Engineer,1993-04-14,1985-04-14,40000
41301,Shuichi,Cochrane,Senior Staff,9999-01-01,1985-04-14,40000
289613,Khalil,Narahara,Senior Engineer,9999-01-01,1985-04-14,40000
19950,Jaroslava,Kusakari,Engineer,1993-04-14,1985-04-14,40000
97223,Zejun,Wuwongse,Staff,1994-04-14,1985-04-14,40000
228357,Sarita,Brookner,Engineer,1993-04-14,1985-04-14,62146
475666,Kazuhiko,Veevers,Staff,1992-04-14,1985-04-14,81764
91563,Hugh,Munos,Engineer,1990-04-14,1985-04-14,47996
253930,KayLiang,Moffat,Engineer,1991-04-14,1985-04-14,40000
61118,King,Erol,Engineer,1990-04-14,1985-04-14,59370
11603,Herb,Swen,Staff,1994-04-13,1985-04-13,69180
28288,Martijn,Niizuma,Staff,1993-04-13,1985-04-13,40000
34790,Uma,Krohn,Senior Staff,9999-01-01,1985-04-13,40000
459921,Chirstian,Quittner,Staff,1993-04-13,1985-04-13,92255
440904,Eran,Vickson,Staff,1990-04-13,1985-04-13,60659
238777,Nimmagadda,Luiz,Staff,1994-04-13,1985-04-13,53249
445633,Michaela,Barriga,Senior Engineer,9999-01-01,1985-04-13,44115
452512,Jeong,Domenig,Senior Staff,9999-01-01,1985-04-13,40000
442765,Mark,Yeung,Staff,1991-04-13,1985-04-13,40000
464933,Alair,Kriebel,Technique Leader,9999-01-01,1985-04-13,40000
61362,Ayonca,Pietracaprina,Engineer,1991-04-13,1985-04-13,44474
229481,Shimshon,Conti,Staff,1991-04-13,1985-04-13,56999
51622,Deniz,Casperson,Senior Engineer,9999-01-01,1985-04-12,59715
275568,Uwe,Bottner,Engineer,1991-04-12,1985-04-12,40000
81810,Baruch,Schaap,Technique Leader,9999-01-01,1985-04-12,48511
449300,Uwe,Benaini,Engineer,1993-04-12,1985-04-12,40000
87359,Sadok,Bael,Staff,1993-04-12,1985-04-12,59518
237542,Weicheng,Hatcliff,Staff,1991-04-12,1985-04-12,108963
91029,Navin,Crooks,Staff,1991-04-12,1985-04-12,78691
70614,Nevio,Furedi,Engineer,1992-04-12,1985-04-12,41854
463959,Lein,Zaccaria,Engineer,1991-04-11,1985-04-12,40000
246224,Kenton,Griswold,Engineer,1993-04-12,1985-04-12,51921
68568,Iara,Raney,Staff,1992-04-12,1985-04-12,47903
41514,Magy,Iisaku,Engineer,1990-04-11,1985-04-11,49760
251478,Kamakshi,Maquelin,Engineer,1993-04-11,1985-04-11,52510
106441,Erzsebet,Narahari,Staff,1991-04-11,1985-04-11,68396
299053,Martine,Willoner,Staff,1990-04-11,1985-04-11,40000
87022,Mario,Eterovic,Engineer,1993-04-11,1985-04-11,40000
20068,Masali,Rouquie,Engineer,1990-04-11,1985-04-11,40000
105786,Ymte,Goodrum,Assistant Engineer,1991-04-11,1985-04-11,40000
281150,Masanao,Lichtner,Senior Staff,9999-01-01,1985-04-11,87550
441609,Martins,Swiss,Engineer,1990-04-11,1985-04-11,50224
421032,Aemilian,Trachtenberg,Staff,1994-04-11,1985-04-11,45050
42318,Yucai,Fasbender,Staff,1990-04-11,1985-04-11,40000
78313,Branimir,Stassinopoulos,Staff,1990-04-11,1985-04-11,56279
65657,Arno,Seiwald,Staff,1990-04-11,1985-04-11,74120
37151,Leaf,Biros,Senior Engineer,9999-01-01,1985-04-11,43944
100300,Paraskevi,Lieblein,Engineer,1992-04-11,1985-04-11,40000
215124,Gaetan,Waschkowski,Staff,1994-04-11,1985-04-11,53301
254925,Sukumar,Kobara,Staff,1990-04-11,1985-04-11,71631
204292,Khaled,Argence,Senior Staff,9999-01-01,1985-04-10,82607
81167,Yurij,Francisci,Staff,1991-04-10,1985-04-10,68390
79320,Hausi,Ramsay,Engineer,1994-04-10,1985-04-10,72590
204710,Gino,Cichocki,Senior Engineer,9999-01-01,1985-04-10,69801
412800,Goetz,Peha,Senior Staff,9999-01-01,1985-04-10,54810
207792,Shir,Himler,Senior Engineer,9999-01-01,1985-04-10,62550
103563,Fan,Msuda,Engineer,1990-04-10,1985-04-10,40001
246881,Atreyi,Karcich,Engineer,1990-04-10,1985-04-10,63585
448914,Vesna,Atrawala,Staff,1993-04-10,1985-04-10,83775
483136,Marjo,Perko,Staff,1992-04-10,1985-04-10,91198
71609,Berthier,Manderick,Staff,1993-04-10,1985-04-10,40000
17089,Rafail,Erman,Staff,1991-04-10,1985-04-10,67779
201346,Bouchung,Orlowska,Engineer,1992-04-09,1985-04-09,40000
477337,Margareta,Osgood,Staff,1992-04-09,1985-04-09,86528
298164,Satyanarayana,Iivonen,Engineer,1994-04-09,1985-04-09,40000
269911,Yakichi,Lienhardt,Staff,1994-04-09,1985-04-09,55798
271605,Demin,Yemenis,Technique Leader,9999-01-01,1985-04-09,62354
258969,Jungsoon,Brandsma,Senior Engineer,9999-01-01,1985-04-09,40000
12247,Subbu,Penttonen,Technique Leader,9999-01-01,1985-04-09,59183
467418,Marl,Ranai,Engineer,1991-04-09,1985-04-09,42453
434143,Barna,Zhiwei,Technique Leader,9999-01-01,1985-04-09,61316
208842,Kien,Jansch,Senior Staff,9999-01-01,1985-04-09,42213
201573,Nikolaus,Herath,Engineer,1994-04-09,1985-04-09,50948
91217,Xuedong,Nilsson,Senior Staff,9999-01-01,1985-04-09,56086
218098,Shietung,Conia,Staff,1992-04-09,1985-04-09,40000
487071,Khoa,Klyachko,Staff,1994-04-09,1985-04-09,76046
427449,Reuven,Hockney,Engineer,1994-04-09,1985-04-09,40000
415442,Udaiprakash,Passino,Technique Leader,9999-01-01,1985-04-08,59582
84427,IEEE,Valiente,Senior Engineer,9999-01-01,1985-04-08,60946
253410,Teruyuki,Polupanov,Engineer,1993-04-08,1985-04-08,40000
269705,Kensyu,Soloway,Staff,1993-04-08,1985-04-08,62003
485940,Mayumi,Delgrange,Staff,1994-04-08,1985-04-08,40000
230346,Guiseppe,Trumbly,Staff,1990-04-08,1985-04-08,74136
291713,Yishai,Wynblatt,Staff,1994-04-08,1985-04-08,43746
249457,Gonzalo,Frezza,Staff,1992-04-08,1985-04-08,40000
410758,Yoshimitsu,Snyers,Senior Staff,9999-01-01,1985-04-07,40000
107840,Krister,Hettesheimer,Engineer,1994-04-07,1985-04-07,74188
39276,Alejandro,Busillo,Staff,1991-04-07,1985-04-07,46595
408395,Cullen,Shanbhogue,Staff,1991-04-07,1985-04-07,73689
201997,Aran,Baez,Senior Staff,9999-01-01,1985-04-07,54263
97114,Paraskevi,Monkewich,Engineer,1994-04-07,1985-04-07,59226
214674,Zissis,Saoudi,Staff,1991-04-07,1985-04-07,68262
108993,Yongmin,Mitchem,Staff,1991-04-07,1985-04-07,63698
433440,Younwoo,Straney,Staff,1994-04-07,1985-04-07,78350
245717,Chinya,Nergos,Engineer,1994-04-07,1985-04-07,41074
452210,Waiman,Kavanagh,Engineer,1993-04-07,1985-04-07,40000
243487,Ottavia,Makinen,Staff,1992-04-07,1985-04-07,40000
72740,Heather,Greenaway,Staff,1991-04-07,1985-04-07,54802
79348,Mari,Gire,Technique Leader,9999-01-01,1985-04-07,40000
278894,Chinhyun,Sethi,Staff,1991-04-07,1985-04-07,46530
475334,Dietrich,Hiltgen,Staff,1991-04-07,1985-04-07,55534
282776,Kenroku,Angelopoulos,Staff,1994-04-07,1985-04-07,71122
422447,Falguni,Peres,Technique Leader,9999-01-01,1985-04-06,46295
407972,Sachar,Huxford,Engineer,1990-04-06,1985-04-06,54389
266821,Akeno,Cooke,Senior Staff,9999-01-01,1985-04-06,61861
95257,Shih,Ratzlaff,Technique Leader,9999-01-01,1985-04-06,40000
264446,Katsuo,Kroha,Assistant Engineer,1992-04-06,1985-04-06,56131
100497,Tze,Fortenbacher,Engineer,1993-04-06,1985-04-06,40000
42389,Eric,Hinsberger,Technique Leader,9999-01-01,1985-04-06,69138
14118,Kasturi,Anido,Senior Staff,9999-01-01,1985-04-06,46248
243933,Stepehn,Kabayashi,Engineer,1990-04-06,1985-04-06,40000
244603,Yuichiro,Naudin,Engineer,1994-04-06,1985-04-06,46489
225981,Niclas,Hopewell,Engineer,1993-04-06,1985-04-06,43157
201796,Zengping,Poehlman,Engineer,1994-04-05,1985-04-05,59063
443023,Edwin,Range,Staff,1990-04-05,1985-04-05,61340
280729,Shuho,Pearson,Engineer,1991-04-05,1985-04-05,40000
473475,Dinkar,Moffat,Senior Engineer,9999-01-01,1985-04-05,64156
472116,Jaroslava,Azevdeo,Senior Engineer,9999-01-01,1985-04-05,48848
40907,Jaana,Rando,Engineer,1993-04-05,1985-04-05,57079
69507,Alassane,Weedon,Staff,1993-04-05,1985-04-05,78294
46630,Shao,Coorg,Engineer,1993-04-05,1985-04-05,40000
282705,Piyush,Pulkowski,Senior Engineer,9999-01-01,1985-04-05,61997
482123,Nobuyoshi,Mungall,Staff,1990-04-05,1985-04-05,80935
286128,Eckart,Mitsuhashi,Staff,1991-04-05,1985-04-05,76193
61364,Gianluca,Casperson,Senior Engineer,9999-01-01,1985-04-04,40000
205272,Zhenbing,Kuhnemann,Senior Engineer,9999-01-01,1985-04-04,40000
55505,Kristen,Fabrizio,Technique Leader,9999-01-01,1985-04-04,55660
252680,Martina,Sewelson,Assistant Engineer,1991-04-04,1985-04-04,40000
267411,Gio,Aloia,Technique Leader,9999-01-01,1985-04-04,62412
73595,Nobuyoshi,Vandervoorde,Senior Staff,9999-01-01,1985-04-04,45910
471948,Debaprosad,Perng,Staff,1993-04-04,1985-04-04,70174
43161,Ranan,Percebois,Engineer,1994-04-04,1985-04-04,40000
289350,Xudong,Kabayashi,Staff,1992-04-04,1985-04-04,60111
264935,Kristinn,Rissland,Senior Staff,9999-01-01,1985-04-04,42087
473701,Richard,Angel,Engineer,1991-04-03,1985-04-03,40000
78710,Theirry,Benantar,Engineer,1990-04-03,1985-04-03,40000
459225,Saniya,Baaleh,Staff,1994-04-03,1985-04-03,40000
404902,Bader,Mapelli,Engineer,1992-04-03,1985-04-03,48402
296662,Kagan,Kavraki,Engineer,1992-04-03,1985-04-03,44516
228982,Alagu,Ramsak,Staff,1990-04-03,1985-04-03,60043
421876,Tzu,Rijckaert,Staff,1994-04-03,1985-04-03,40000
76293,Nagui,Reinhart,Engineer,1993-04-03,1985-04-03,56496
105441,Abdelghani,Haldar,Senior Staff,9999-01-01,1985-04-03,77975
286260,Suvo,Plotkin,Assistant Engineer,1990-04-03,1985-04-03,52663
286898,Susumu,Grabner,Engineer,1994-04-03,1985-04-03,40000
59107,Anneke,Constantine,Engineer,1994-04-03,1985-04-03,40000
252696,Mart,Luft,Engineer,1990-04-03,1985-04-03,41298
58335,Chenye,Brodie,Staff,1992-04-03,1985-04-03,41779
412412,Lijia,Lamba,Engineer,1991-04-03,1985-04-03,40000
59047,Jiong,Botman,Engineer,1994-04-03,1985-04-03,55318
85033,Garnet,Luke,Staff,1991-04-03,1985-04-03,56336
80198,Yefim,Anger,Senior Staff,9999-01-01,1985-04-02,43274
407914,Jayson,Swift,Staff,1991-04-02,1985-04-02,62520
40672,Yinlin,Pfau,Engineer,1994-04-02,1985-04-02,52697
38824,Shounak,Rindone,Senior Engineer,9999-01-01,1985-04-02,40000
461145,Filipp,Selenyi,Engineer,1993-04-02,1985-04-02,51896
408128,Berna,Puppe,Staff,1994-04-02,1985-04-02,57013
205974,Mona,Gajiwala,Engineer,1990-04-02,1985-04-02,40000
448694,Constantijn,Luef,Senior Engineer,9999-01-01,1985-04-02,41045
473215,Keung,Ritzmann,Staff,1990-04-02,1985-04-02,40000
10453,Tsvetan,Matzel,Staff,1993-04-02,1985-04-02,40000
461757,Hailing,Isaac,Engineer,1990-04-02,1985-04-02,40000
99313,Masasuke,Caine,Staff,1991-04-02,1985-04-02,40000
56862,Ymte,Thimonier,Staff,1993-04-02,1985-04-02,59713
41724,Faiza,Bage,Senior Staff,9999-01-01,1985-04-02,49067
475769,Kazuhisa,Ritzmann,Staff,1993-04-02,1985-04-02,68794
292966,Larisa,Lanphier,Senior Engineer,9999-01-01,1985-04-02,48806
20929,Along,Hebden,Senior Engineer,9999-01-01,1985-04-02,40000
264057,Pranav,Cmelik,Engineer,1994-04-02,1985-04-02,52158
64784,Charlene,Boreale,Staff,1994-04-02,1985-04-02,40000
463751,Toshimi,Sommer,Engineer,1994-04-02,1985-04-02,44154
421754,Pasqua,Matzen,Senior Staff,9999-01-01,1985-04-01,40000
74903,Xinan,Farris,Staff,1990-04-01,1985-04-01,50356
34857,Weicheng,Birrer,Senior Engineer,9999-01-01,1985-04-01,64062
460918,Noritoshi,McClure,Engineer,1992-04-01,1985-04-01,40000
490594,Gadiel,Bugaenko,Engineer,1990-04-01,1985-04-01,56728
94833,Miyeon,Kleiser,Staff,1991-04-01,1985-04-01,74499
461566,Tamiya,Sessa,Engineer,1992-04-01,1985-04-01,40000
39207,Gritta,Stiles,Engineer,1990-04-01,1985-04-01,52700
43963,Sanjeeva,Covnot,Engineer,1992-04-01,1985-04-01,58732
82572,Moie,Brattka,Staff,1993-04-01,1985-04-01,72854
23323,Siamak,Alvarado,Engineer,1994-04-01,1985-04-01,48952
24888,Murthy,Felder,Staff,1990-03-31,1985-03-31,90268
50198,Prasadram,Fortenbacher,Engineer,1993-03-31,1985-03-31,52127
233077,JoAnna,Georgatos,Staff,1990-03-31,1985-03-31,58508
287776,Yuping,Tyugu,Engineer,1991-03-31,1985-03-31,41840
30761,Hisao,Iisaka,Engineer,1990-03-31,1985-03-31,40000
53130,Anestis,Poupard,Senior Engineer,9999-01-01,1985-03-31,71330
484934,Magy,Aamodt,Engineer,1992-03-31,1985-03-31,40000
211488,Zita,Awdeh,Engineer,1994-03-31,1985-03-31,40000
250477,Pascal,Rando,Assistant Engineer,1994-03-31,1985-03-31,83282
418632,Uri,Reistad,Senior Staff,9999-01-01,1985-03-31,44607
61722,Oddvar,Wendorf,Assistant Engineer,1990-03-30,1985-03-30,40000
255961,Harngdar,Kopetz,Staff,1990-03-30,1985-03-30,76019
259609,Kristian,Prochazka,Staff,1990-03-30,1985-03-30,96362
243987,Genki,Gyorkos,Engineer,1993-03-30,1985-03-30,40000
66225,Mayumi,Stifter,Staff,1991-03-30,1985-03-30,61054
461615,Flemming,Borovoy,Senior Staff,9999-01-01,1985-03-30,104903
479362,Jaroslava,Oxenboll,Engineer,1990-03-30,1985-03-30,40000
276898,Cristinel,Chaudhury,Engineer,1991-03-30,1985-03-30,40000
292177,Mohd,Sooriamurthi,Staff,1991-03-30,1985-03-30,50597
465134,Marlo,Rullman,Engineer,1994-03-30,1985-03-30,40000
61910,Gay,Bahk,Engineer,1990-03-30,1985-03-30,53721
223032,Alselm,Rodite,Senior Engineer,9999-01-01,1985-03-30,71229
231521,Kiam,Koshino,Engineer,1994-03-30,1985-03-30,40000
89531,Sachem,Boguraev,Technique Leader,9999-01-01,1985-03-30,40000
461054,Slavian,Delgrange,Staff,1991-03-30,1985-03-30,40187
22337,Leszek,Picci,Staff,1990-03-30,1985-03-30,40000
269627,Howell,Rullman,Technique Leader,9999-01-01,1985-03-30,44361
208710,Faiza,Schmezko,Senior Engineer,9999-01-01,1985-03-30,60554
225770,Visit,Khasidashvili,Assistant Engineer,1994-03-29,1985-03-29,61565
100206,Arumugam,Wrigley,Senior Engineer,9999-01-01,1985-03-29,75261
475284,Dzung,Roohalamini,Engineer,1992-03-29,1985-03-29,67997
263655,Florina,Stifter,Senior Staff,9999-01-01,1985-03-29,40000
95939,Kiyokazu,Ozeri,Staff,1990-03-29,1985-03-29,66962
233257,Mikhail,Waeselynck,Senior Staff,9999-01-01,1985-03-29,86522
437182,Shigeaki,Vecchio,Staff,1990-03-29,1985-03-29,66651
12722,Elliott,Cheshire,Senior Staff,9999-01-01,1985-03-29,62325
475880,Szabolcs,Tetzlaff,Staff,1993-03-29,1985-03-29,58031
102704,Slavian,Andreotta,Staff,1991-03-29,1985-03-29,64223
298968,Muneo,Farris,Engineer,1991-03-29,1985-03-29,68856
256648,Muzhong,Binkley,Senior Staff,9999-01-01,1985-03-29,74697
252476,Youssef,Deverell,Engineer,1994-03-28,1985-03-28,47916
11162,Kauko,Narlikar,Engineer,1990-03-28,1985-03-28,69873
218983,Yannis,Tasistro,Staff,1990-03-28,1985-03-28,40000
253042,Mariangiola,Matzke,Staff,1993-03-28,1985-03-28,59191
440083,Heeju,Szemeredi,Senior Staff,9999-01-01,1985-03-28,50940
244994,Mingsen,Lambe,Staff,1992-03-28,1985-03-28,45369
108845,Randy,Hemaspaandra,Engineer,1993-03-28,1985-03-28,40000
29829,Pranjal,Pepe,Engineer,1992-03-28,1985-03-28,44008
414472,Alassane,Roisin,Assistant Engineer,1991-03-28,1985-03-28,52081
469799,Genki,Bahl,Engineer,1991-03-28,1985-03-28,40000
402486,Krassimir,Scharstein,Engineer,1994-03-28,1985-03-28,62856
422938,Shuho,Taneja,Senior Staff,9999-01-01,1985-03-28,64405
243473,Ebbe,Heemskerk,Engineer,1991-03-28,1985-03-28,40000
48577,Peternela,Piazza,Senior Staff,9999-01-01,1985-03-27,64261
272520,Shigehito,Gomatam,Technique Leader,9999-01-01,1985-03-27,40000
485742,Mana,Bernardinello,Engineer,1991-03-27,1985-03-27,40911
448785,Mostafa,Terwilliger,Senior Engineer,9999-01-01,1985-03-27,53832
433343,Radhika,Cmelik,Staff,1992-03-27,1985-03-27,51291
439350,Kerhong,Koblitz,Engineer,1993-03-27,1985-03-27,53047
437603,Poornachandra,Lemarechal,Senior Staff,9999-01-01,1985-03-27,40000
245527,Falguni,Nourani,Engineer,1991-03-27,1985-03-27,47425
73090,Yoshinari,Takkinen,Staff,1994-03-27,1985-03-27,48393
12206,Barton,Janetzko,Assistant Engineer,1993-03-27,1985-03-27,40000
255225,Jiang,Irland,Staff,1994-03-27,1985-03-27,73104
296836,Xumin,Michaeli,Staff,1994-03-27,1985-03-27,40000
269399,Danny,Iacovou,Assistant Engineer,1993-03-26,1985-03-26,40000
43624,Tokuyasu,Pesch,Staff,1992-03-26,1985-03-26,116058
419315,Godehard,Rindone,Engineer,1992-03-26,1985-03-26,40000
107346,Arto,Kobuchi,Staff,1993-03-26,1985-03-26,40000
437230,Theirry,Erie,Staff,1994-03-26,1985-03-26,40000
288384,Magy,Maksimenko,Engineer,1992-03-26,1985-03-26,41100
19653,Gay,Crooks,Technique Leader,9999-01-01,1985-03-26,40000
82998,Mary,Linares,Staff,1990-03-26,1985-03-26,83031
292800,Shigenori,Guerreiro,Assistant Engineer,1991-03-26,1985-03-26,42541
66526,Uwe,Casley,Engineer,1993-03-26,1985-03-26,40000
284654,Becky,Decleir,Technique Leader,9999-01-01,1985-03-26,52541
278970,Jordanka,Pfau,Staff,1991-03-26,1985-03-26,40000
222660,Moriyoshi,Swiss,Senior Staff,9999-01-01,1985-03-26,40000
401759,Kinh,Ramsay,Staff,1991-03-26,1985-03-26,79341
31872,Sanjay,Georgakopoulos,Staff,1992-03-26,1985-03-26,40000
438718,Shin,Deville,Staff,1994-03-26,1985-03-26,52469
279300,Tomokazu,Bondorf,Assistant Engineer,1990-03-26,1985-03-26,40000
78350,Eric,Kobara,Staff,1991-03-25,1985-03-25,53103
461956,Hitomi,Zuberek,Engineer,1994-03-25,1985-03-25,75720
453793,Mario,Neiman,Staff,1991-03-25,1985-03-25,47335
202438,Abdulah,Antonisse,Engineer,1993-03-25,1985-03-25,44429
497984,Chinhyun,Schrooten,Technique Leader,9999-01-01,1985-03-25,58682
272727,Adam,Shiratori,Technique Leader,9999-01-01,1985-03-25,40000
45809,Wilmer,Arlazarov,Staff,1993-03-25,1985-03-25,50421
472391,Mohammed,Simmel,Senior Staff,9999-01-01,1985-03-25,40000
204534,Khalid,Melton,Engineer,1993-03-25,1985-03-25,68426
55281,Mohammad,Ellozy,Engineer,1992-03-25,1985-03-25,40000
59793,Jayson,Tibblin,Staff,1994-03-25,1985-03-25,64160
477684,Taegyun,Rabehasaina,Engineer,1992-03-25,1985-03-25,40000
230202,Serge,Gerteisen,Engineer,1990-03-25,1985-03-25,64675
31106,Oscal,Kulisch,Staff,1991-03-25,1985-03-25,40000
499225,Constantijn,Dahlbom,Senior Staff,9999-01-01,1985-03-25,40000
403626,Jaques,Milicia,Staff,1994-03-25,1985-03-25,51407
12076,Karlis,Siprelle,Senior Staff,9999-01-01,1985-03-25,75381
239927,Theron,Riefers,Staff,1994-03-25,1985-03-25,74609
259021,Maris,Redmiles,Staff,1990-03-25,1985-03-25,67287
446758,Chaitali,Peha,Senior Staff,9999-01-01,1985-03-25,73807
91541,Slavian,McFarlin,Staff,1992-03-24,1985-03-24,40000
472066,Hugo,Schurmann,Assistant Engineer,1992-03-24,1985-03-24,54234
475790,Honglan,Goldhammer,Senior Engineer,9999-01-01,1985-03-24,60724
41673,Armond,Matzel,Senior Engineer,9999-01-01,1985-03-24,59816
282540,Randi,Marakhovsky,Staff,1990-03-24,1985-03-24,40000
42444,Seongbin,Kobuchi,Staff,1994-03-24,1985-03-24,40000
450599,Kagan,Rahimi,Staff,1990-03-24,1985-03-24,68715
253184,Mokhtar,Riexinger,Staff,1991-03-24,1985-03-24,72248
253217,Subhash,Honiden,Staff,1994-03-24,1985-03-24,48552
75785,Zissis,Irland,Staff,1993-03-24,1985-03-24,53290
278413,Seshu,Fasbender,Technique Leader,9999-01-01,1985-03-24,40662
403147,Hideyuki,Legleitner,Staff,1990-03-24,1985-03-24,40000
445046,Hercules,Kusakari,Engineer,1993-03-24,1985-03-24,68480
411644,Yonghoan,Collette,Staff,1990-03-24,1985-03-24,64256
282002,Franziska,Eickenmeyer,Staff,1994-03-24,1985-03-24,80726
281519,Mingzeng,Bruckman,Engineer,1992-03-24,1985-03-24,79649
451002,Fumino,Bahk,Engineer,1991-03-24,1985-03-24,40442
42663,Lech,Barreiro,Staff,1994-03-24,1985-03-24,48741
287142,Cedric,McConalogue,Engineer,1994-03-24,1985-03-24,50756
478496,Goncalo,Swick,Senior Engineer,9999-01-01,1985-03-23,46734
240260,Fumiya,Herber,Senior Staff,9999-01-01,1985-03-23,55067
279762,Rildo,Bael,Senior Staff,9999-01-01,1985-03-23,72757
419180,Shigeaki,Rettelbach,Assistant Engineer,1994-03-23,1985-03-23,80594
